tau,bt,hh,RGIId,GLIMSId,CenLon,CenLat,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,TermType,Surging,Linkages,Name,delz,Zela,abl_area,accu_area,hf_method,hf
49.90108086413627,-1.4392452006980803,32.05915172849031,RGI60-01.15784,G216803E61604N,-143.197,61.604,2,1.251,1747,2157,2002,15.0,142,1662,0,9,9,,410,1950,0.5004,0.7505999999999999,hf_farinotti,46.595314359283954
18.454657791778533,-3.2967931937172774,-2355.321213031299,RGI60-01.15785,G216818E61614N,-143.182,61.614,2,1.888,1335,2181,1920,22.0,46,2465,0,9,9,,846,1800,0.7552,1.1327999999999998,hf_farinotti,56.5267041499055
56.28093332558006,-1.7582897033158813,21.04534800285778,RGI60-01.15787,G216730E61601N,-143.27,61.601,2,2.689,1602,2145,1907,14.0,212,3117,0,9,9,,543,1850,1.0756000000000001,1.6134,hf_farinotti,77.87382808724152
48.89933641193587,-8.408595113438045,49.61759183262852,RGI60-01.15788,G217580E61920N,-142.42,61.92,2,283.251,1064,3218,2379,13.0,11,33632,0,9,9,Chisana Glacier,2154,2250,113.3004,169.95059999999998,hf_farinotti,426.96609897067555
22.371162095120727,-4.069589877835951,22.835626252695253,RGI60-01.15789,G217294E61974N,-142.705566406,61.974143982,2,7.989,1576,2984,2258,20.0,309,6373,0,9,9,,1408,2150,3.1956,4.7934,hf_farinotti,105.2981937674636
29.537702054352504,-1.8079188481675392,-2355.321213031299,RGI60-01.15790,G217773E62269N,-142.227,62.269,2,1.462,1795,2833,2159,22.0,353,2356,0,9,9,,1038,2050,0.5848,0.8772,hf_farinotti,50.65098910424465
37.09119982428966,-1.5810427574171029,22.835626252695253,RGI60-01.15791,G216297E61713N,-143.703,61.713,2,1.559,1527,2087,1809,20.0,328,1835,0,9,9,,560,1750,0.6236,0.9353999999999999,hf_farinotti,47.75223027796195
28.62297337396767,-2.3467495636998255,-21.684762765535744,RGI60-01.15810,G217733E61701N,-142.267,61.701,2,1.406,1669,2227,2044,17.0,358,1922,0,9,9,,558,2000,0.5624,0.8435999999999999,hf_farinotti,48.24172858074084
49.51729714997262,-1.4392452006980803,21.04534800285778,RGI60-01.15813,G217682E61732N,-142.318,61.732,2,2.087,1597,2052,1856,14.0,352,1721,0,9,9,,455,1800,0.8348000000000001,1.2522,hf_farinotti,60.27435286222688
45.812877372592666,-1.531413612565445,32.05915172849031,RGI60-01.15814,G217654E61748N,-142.346,61.748,2,1.818,1684,2166,1949,15.0,278,2400,0,9,9,,482,1900,0.7272000000000001,1.0908,hf_farinotti,59.18134821499764
49.12928509190794,-1.2265488656195462,22.835626252695253,RGI60-01.15816,G216317E62194N,-143.683,62.194,2,1.97,2027,2770,2245,20.0,56,2012,0,9,9,,743,2200,0.788,1.182,hf_farinotti,55.37699143246547
53.15736296576072,-1.1981893542757418,22.835626252695253,RGI60-01.15826,G216306E62168N,-143.694,62.168,2,1.751,2181,2760,2428,20.0,136,2573,0,9,9,,579,2350,0.7004,1.0506,hf_farinotti,51.50194190480279
70.06048041348434,-1.7370200698080278,-38.85338941905444,RGI60-01.15840,G216095E61858N,-143.905,61.858,2,6.596,1755,2616,2083,12.0,198,4801,0,9,9,,861,2000,2.6384000000000003,3.9576,hf_farinotti,87.14698537337634
62.40797486784483,-1.0634816753926701,-72.41207491556126,RGI60-01.15847,G217697E61718N,-142.303,61.718,2,1.222,1750,2052,1918,16.0,43,1318,0,9,9,,302,1900,0.4888,0.7332,hf_farinotti,46.81389667316845
19.94243287155036,-3.169175392670157,139.0983764754631,RGI60-01.15849,G217501E61813N,-142.499,61.813,2,1.972,1653,2729,2189,19.0,195,3290,0,9,9,,1076,2100,0.7888000000000001,1.1832,hf_farinotti,54.21198913776884
32.56320910732528,-1.1485602094240837,-21.10021180134803,RGI60-01.15904,G219958E61412N,-140.042,61.412,5,1.396,1988,2789,2224,30.0,15,1700,0,9,9,,801,2150,0.5584,0.8375999999999999,hf_farinotti,36.563539030997504
35.22419001679484,-1.6094022687609075,139.0983764754631,RGI60-01.15933,G221708E59917N,-138.292,59.917,5,2.172,1073,1648,1333,19.0,20,1641,0,9,9,,575,1300,0.8688000000000001,1.3032000000000001,hf_farinotti,39.62696314516369
47.43476746681166,-0.9216841186736474,139.0983764754631,RGI60-01.15947,G222470E59545N,-137.530166626,59.544654846,5,1.768,1420,1852,1611,19.0,31,1385,0,9,9,,432,1550,0.7072,1.0608,hf_farinotti,36.8178641794064
76.89317680135147,-1.2336387434554974,21.04534800285778,RGI60-01.15949,G222328E59573N,-137.672,59.573,5,2.052,1376,1928,1611,14.0,360,1982,0,9,9,,552,1550,0.8208000000000001,1.2312,hf_farinotti,56.28320295465891
19.520021922069116,-3.5520287958115184,32.05915172849031,RGI60-01.15950,G222414E59522N,-137.586,59.522,5,9.71,1049,1910,1621,15.0,22,5245,0,9,9,,861,1550,3.8840000000000003,5.8260000000000005,hf_farinotti,84.04832641118588
67.19725215095642,-0.9713132635253054,-38.85338941905444,RGI60-01.15951,G222269E59558N,-137.731,59.558,5,1.007,1313,1599,1484,12.0,160,794,0,9,9,,286,1450,0.4028,0.6042,hf_farinotti,41.12872046411563
92.78418444108827,-0.6806282722513088,-21.684762765535744,RGI60-01.15952,G222468E59509N,-137.532,59.509,5,2.109,1354,1884,1535,17.0,23,1709,0,9,9,,530,1450,0.8436,1.2653999999999999,hf_farinotti,58.35519662921125
20.633798416381797,-1.800828970331588,-23.02139429280751,RGI60-01.15957,G222559E59600N,-137.441,59.6,5,1.719,1296,1889,1597,24.0,4,1820,0,9,9,,593,1550,0.6876000000000001,1.0314,hf_farinotti,46.029758738272854
17.426204789647848,-3.530759162303665,-23.02139429280751,RGI60-01.15960,G220155E61251N,-139.845,61.251,5,4.152,1902,2961,2518,24.0,308,4281,0,9,9,,1059,2400,1.6608,2.4912,hf_farinotti,81.1513870511386
18.3220268190445,-3.849803664921466,-23.02139429280751,RGI60-01.15962,G220130E61242N,-139.87,61.242,5,2.326,1857,3044,2496,24.0,350,4045,0,9,9,,1187,2400,0.9304000000000001,1.3956,hf_farinotti,74.60705810847541
26.65447003937459,-2.8784904013961605,-72.41207491556126,RGI60-01.15969,G222235E59588N,-137.765,59.588,5,3.958,1044,1801,1527,16.0,356,3692,0,9,9,,757,1450,1.5832000000000002,2.3748,hf_farinotti,76.12330258056173
24.656100402798106,-2.0773342059336826,-21.684762765535744,RGI60-01.15971,G222242E59566N,-137.758,59.566,5,1.349,1107,1750,1470,17.0,259,2032,0,9,9,,643,1400,0.5396,0.8094,hf_farinotti,47.00439996003495
41.30509307896799,-2.318390052356021,49.61759183262852,RGI60-01.15979,G222691E59660N,-137.309,59.66,5,4.91,1373,2053,1737,13.0,2,3238,0,9,9,,680,1700,1.9640000000000002,2.946,hf_farinotti,75.77045258376913
29.278556152371408,-3.7576352530541013,32.05915172849031,RGI60-01.15981,G222476E59860N,-137.523757935,59.860176086,5,11.203,1070,2342,1677,15.0,16,8261,0,9,9,,1272,1600,4.4812,6.721799999999999,hf_farinotti,146.6354855337987
14.176602489056572,-7.075698080279232,-21.684762765535744,RGI60-01.15982,G222251E59747N,-137.749,59.747,5,28.27,452,2265,1533,17.0,294,13444,0,9,9,,1813,1450,11.308,16.962,hf_farinotti,159.36496023647166
44.126872108326374,-3.6229275741710296,32.05915172849031,RGI60-01.15983,G222217E59703N,-137.783309937,59.703277588,5,26.794,739,2174,1350,15.0,215,12488,0,9,9,,1435,1250,10.717600000000001,16.0764,hf_farinotti,197.0872156363101
30.216419343524656,-1.573952879581152,24.91787011830534,RGI60-01.15985,G222332E59659N,-137.668,59.659,5,1.364,1278,1968,1571,21.0,120,1943,0,9,9,,690,1500,0.5456000000000001,0.8184,hf_farinotti,44.20650959521605
19.021204360475785,-3.5023996509598603,-27.760360278298595,RGI60-01.15991,G222541E59844N,-137.459,59.844,5,4.898,1056,2137,1634,18.0,7,6014,0,9,9,,1081,1550,1.9592,2.9387999999999996,hf_farinotti,106.00574787462986
41.09482328362123,-1.6094022687609075,24.91787011830534,RGI60-01.15994,G222516E59884N,-137.484,59.884,5,1.355,1623,2346,1894,21.0,310,1935,0,9,9,,723,1850,0.542,0.813,hf_farinotti,45.68584757273125
31.33942907431902,-4.275196335078534,24.91787011830534,RGI60-01.15995,G222443E60004N,-137.557,60.004,5,16.484,797,2444,1526,21.0,42,11305,0,9,9,,1647,1400,6.593600000000001,9.890400000000001,hf_farinotti,149.55900406069628
38.20115739473447,-4.601330715532286,24.91787011830534,RGI60-01.15998,G222355E60035N,-137.644622803,60.034912109,5,14.6,1001,2394,1762,21.0,4,9732,0,9,9,,1393,1650,5.84,8.76,hf_farinotti,167.45077692245238
23.62096775049969,-2.1978621291448515,21.798621144270015,RGI60-01.16003,G221691E60902N,-138.309,60.902,5,1.374,1840,2640,2208,27.0,357,1952,0,9,9,,800,2150,0.5496000000000001,0.8244,hf_farinotti,46.1732512368942
25.914066685071354,-1.5385034904013961,-31.414424475196043,RGI60-01.16004,G221244E60926N,-138.756,60.926,5,1.943,1983,2611,2238,29.0,0,1646,0,9,9,,628,2200,0.7772000000000001,1.1658,hf_farinotti,33.9454210045326
52.40635357700802,-0.9784031413612565,-24.636225304812815,RGI60-01.16009,G221192E60940N,-138.808,60.94,5,1.034,2112,2641,2297,23.0,6,1856,0,9,9,,529,2250,0.4136,0.6204,hf_farinotti,45.2766379308996
46.01420356207432,-1.5952225130890052,-2355.321213031299,RGI60-01.16032,G221081E61046N,-138.919,61.046,5,1.182,1875,2412,2177,22.0,22,1570,0,9,9,,537,2100,0.4728,0.7091999999999999,hf_farinotti,55.65353518305853
31.215984772983976,-2.538176265270506,24.91787011830534,RGI60-01.16035,G220927E61049N,-139.073,61.049,5,3.845,1842,2807,2288,21.0,347,4148,0,9,9,,965,2200,1.5380000000000003,2.307,hf_farinotti,86.38831805918078
48.873455065926606,-1.2336387434554974,22.835626252695253,RGI60-01.16036,G220971E61066N,-139.029,61.066,5,2.221,2026,2522,2303,20.0,31,2813,0,9,9,,496,2200,0.8884000000000001,1.3326,hf_farinotti,56.91790586735104
26.234758937085637,-1.7299301919720769,21.798621144270015,RGI60-01.16038,G220895E61102N,-139.105,61.102,5,1.165,1856,2579,2189,27.0,320,1805,0,9,9,,723,2100,0.466,0.699,hf_farinotti,40.98591336101229
25.72523043120939,-2.1836823734729496,-23.02139429280751,RGI60-01.16065,G220541E61270N,-139.459,61.27,5,1.078,1992,2732,2356,24.0,334,2095,0,9,9,,740,2300,0.4312,0.6468,hf_farinotti,45.88974659470724
32.51921487409027,-1.800828970331588,-23.02139429280751,RGI60-01.16066,G220007E61330N,-139.993,61.33,5,2.505,1996,2739,2331,24.0,353,2570,0,9,9,,743,2250,1.002,1.503,hf_farinotti,55.41839993888929
30.17735436094502,-2.75087260034904,22.835626252695253,RGI60-01.16076,G219882E61402N,-140.118408203,61.402435303,5,5.501,1812,2962,2352,20.0,214,6082,0,9,9,,1150,2200,2.2004,3.3006,hf_farinotti,99.09529663598694
49.45692547430542,-1.1272905759162304,139.0983764754631,RGI60-01.16081,G219770E61454N,-140.23,61.454,5,1.066,1991,2393,2201,19.0,352,1305,0,9,9,,402,2150,0.42640000000000006,0.6396000000000001,hf_farinotti,36.387945278293714
39.40469749672913,-2.219131762652705,-27.760360278298595,RGI60-01.16103,G222637E59661N,-137.363,59.661,5,3.284,1287,2051,1671,18.0,346,3559,0,9,9,,764,1600,1.3136,1.9703999999999997,hf_farinotti,70.80390615991541
19.142284340650438,-7.068608202443281,-2355.321213031299,RGI60-01.16110,G220027E61147N,-139.97277832,61.146911621,5,41.61,1553,3666,2664,22.0,31,15389,0,9,9,,2113,2550,16.644000000000002,24.965999999999998,hf_farinotti,202.61221686302503
7.985951010762891,-7.196226003490401,39.40343746206035,RGI60-01.16115,G220289E61137N,-139.711,61.137,5,2.999,1635,3224,2759,34.0,7,3947,0,9,9,,1589,2650,1.1996,1.7994,hf_farinotti,67.69257657728849
12.858042407678967,-3.530759162303665,-51.598351728140685,RGI60-01.16120,G220176E61169N,-139.824,61.169,5,1.85,1802,3242,2348,31.0,41,3645,0,9,9,,1440,2300,0.7400000000000001,1.11,hf_farinotti,57.64527152423447
91.41579672150652,-5.6080933682373475,-38.321447674534774,RGI60-01.16121,G221531E59902N,-138.469,59.902,5,592.219,209,2751,1135,10.0,78,69741,0,9,9,Tweedsmuir Glacier,2542,1000,236.88760000000002,355.33140000000003,hf_farinotti,611.3597595020346
88.19228447105876,-6.260362129144852,50.58660866075837,RGI60-01.16122,G221417E60065N,-138.582870483,60.065177917,5,440.917,417,4567,1379,9.0,85,80951,2,9,9,Fisher Glacier,4150,1300,176.3668,264.55019999999996,hf_farinotti,537.9586303679317
29.603896265049396,-1.9638961605584642,22.835626252695253,RGI60-01.16127,G222154E59736N,-137.846,59.736,5,1.315,1123,1772,1474,20.0,338,2089,0,9,9,,649,1400,0.526,0.7889999999999999,hf_farinotti,50.07169718234436
13.01198965326324,-6.217822862129145,139.0983764754631,RGI60-01.16128,G222074E59843N,-137.926,59.843,5,4.696,673,1966,1624,19.0,251,4478,0,9,9,,1293,1550,1.8784,2.8175999999999997,hf_farinotti,81.44753233166921
14.835263832690957,-4.771487783595114,76.95544884813263,RGI60-01.16129,G222101E59860N,-137.899,59.86,5,3.36,377,1927,1198,28.0,355,3994,0,9,9,,1550,1050,1.344,2.016,hf_farinotti,63.21109224141506
29.531325667846044,-2.325479930191972,-21.684762765535744,RGI60-01.16132,G221881E59907N,-138.119,59.907,5,1.786,872,1564,1253,17.0,343,2421,0,9,9,,692,1200,0.7144,1.0715999999999999,hf_farinotti,59.78250265983721
16.477081549096877,-2.8146815008726005,-23.02139429280751,RGI60-01.16134,G221909E59898N,-138.091,59.898,5,1.926,703,1651,1204,24.0,8,2530,0,9,9,,948,1100,0.7704,1.1556,hf_farinotti,46.19298361825916
17.20462270455398,-2.3396596858638743,139.0983764754631,RGI60-01.16135,G221753E59895N,-138.247,59.895,5,2.058,920,1727,1320,19.0,49,2213,0,9,9,,807,1250,0.8231999999999999,1.2348,hf_farinotti,42.91091330426949
22.12148411978958,-3.7221858638743455,32.05915172849031,RGI60-01.16136,G221740E59885N,-138.26,59.885,5,2.798,775,1712,1367,15.0,115,4563,0,9,9,,937,1300,1.1192,1.6788,hf_farinotti,76.32928672022496
27.485973933657753,-2.6587041884816753,-21.684762765535744,RGI60-01.16147,G222416E59651N,-137.584,59.651,5,2.53,1225,1981,1638,17.0,247,2581,0,9,9,,756,1600,1.012,1.5179999999999998,hf_farinotti,62.901282114896574
30.300022780904353,-1.7157504363001745,-21.684762765535744,RGI60-01.16148,G222420E59637N,-137.58,59.637,5,1.555,1308,1851,1626,17.0,213,2010,0,9,9,,543,1550,0.622,0.9329999999999999,hf_farinotti,49.54587610996728
43.20828931458013,-5.615183246073299,49.61759183262852,RGI60-01.16149,G222357E59762N,-137.643081665,59.762161255,5,71.669,658,2272,1539,13.0,96,18804,0,9,9,,1614,1450,28.6676,43.0014,hf_farinotti,292.9652945751149
37.16269700781719,-1.680301047120419,24.91787011830534,RGI60-01.16150,G222399E59669N,-137.601,59.669,5,1.388,1363,2128,1671,21.0,258,2066,0,9,9,,765,1600,0.5552,0.8327999999999999,hf_farinotti,55.76847873217389
25.580447490589346,-2.8430410122164047,32.05915172849031,RGI60-01.16153,G222208E59606N,-137.792,59.606,5,2.497,1099,1825,1550,15.0,12,2437,0,9,9,,726,1500,0.9988,1.4982,hf_farinotti,61.9690088343249
40.01415832842605,-2.1269633507853403,21.04534800285778,RGI60-01.16154,G222263E59578N,-137.737,59.578,5,2.177,1150,1766,1500,14.0,23,2700,0,9,9,,616,1450,0.8708,1.3062,hf_farinotti,64.21092837460759
28.024291379487696,-2.2474912739965096,32.05915172849031,RGI60-01.16155,G222288E59567N,-137.712,59.567,5,3.857,1133,1921,1484,15.0,320,3129,0,9,9,,788,1450,1.5428000000000002,2.3142,hf_farinotti,69.15965056296353
31.463144505875498,-2.7012434554973823,32.05915172849031,RGI60-01.16157,G222349E59522N,-137.651,59.522,5,4.844,1169,1868,1589,15.0,226,3597,0,9,9,,699,1550,1.9376000000000002,2.9064,hf_farinotti,73.94476306521737
42.38411841431067,-2.155322862129145,21.04534800285778,RGI60-01.16161,G222452E59644N,-137.548,59.644,5,3.652,1246,1939,1588,14.0,82,3786,0,9,9,,693,1550,1.4608,2.1912,hf_farinotti,83.40264261401303
25.918641815451693,-2.162412739965096,24.91787011830534,RGI60-01.16164,G222487E59666N,-137.513,59.666,5,2.54,1195,1903,1579,21.0,18,2577,0,9,9,,708,1500,1.016,1.524,hf_farinotti,60.120220540288734
31.70914371152191,-4.970004363001745,21.04534800285778,RGI60-01.16166,G222232E59826N,-137.768,59.826,5,29.932,699,2318,1522,14.0,357,12992,0,9,9,,1619,1400,11.9728,17.9592,hf_farinotti,193.34441561957334
44.10920007956072,-6.288721640488657,-20.847880707451914,RGI60-01.16168,G222495E59766N,-137.505,59.766,5,57.07,613,2270,1616,11.0,99,22209,0,9,9,,1657,1500,22.828000000000003,34.242,hf_farinotti,305.15332756947765
23.58883405503165,-4.161758289703316,-21.684762765535744,RGI60-01.16169,G222356E59677N,-137.644,59.677,5,10.292,863,2210,1554,17.0,130,7514,0,9,9,,1347,1450,4.1168000000000005,6.175199999999999,hf_farinotti,133.13318517408493
32.221348270062386,-2.1978621291448515,-72.41207491556126,RGI60-01.16177,G222683E59642N,-137.317,59.642,5,2.582,1340,2092,1712,16.0,136,3678,0,9,9,,752,1650,1.0328,1.5492,hf_farinotti,69.72506509443569
23.663155380685986,-5.508835078534031,-72.41207491556126,RGI60-01.16180,G222492E59824N,-137.508,59.824,5,10.41,823,2406,1720,16.0,66,10553,0,9,9,,1583,1600,4.164000000000001,6.2459999999999996,hf_farinotti,140.21660313969943
64.96665584186019,-1.318717277486911,49.61759183262852,RGI60-01.16190,G222532E59791N,-137.468,59.791,5,1.076,1464,1873,1663,13.0,96,1965,0,9,9,,409,1650,0.43040000000000006,0.6456000000000001,hf_farinotti,57.348854187761425
35.90690211175747,-2.0418848167539267,37.806796885208605,RGI60-01.16192,G221133E60899N,-138.867,60.899,5,3.92,2612,3475,2976,32.0,318,3932,0,9,9,,863,2900,1.568,2.352,hf_farinotti,80.49252694349224
43.40902463989609,-2.212041884816754,27.339119410029944,RGI60-01.16193,G220915E60817N,-139.085,60.817,5,5.003,2088,2897,2481,26.0,189,3781,0,9,9,,809,2400,2.0012000000000003,3.0018,hf_farinotti,89.74557622858265
19.566817222973885,-5.175610820244328,21.798621144270015,RGI60-01.16194,G220990E60829N,-139.01,60.829,5,19.663,1620,3067,2480,27.0,52,13847,0,9,9,,1447,2350,7.865200000000001,11.7978,hf_farinotti,212.76388363900622
27.14898930411917,-3.2967931937172774,-157.51719580125183,RGI60-01.16195,G220869E60822N,-139.131,60.822,5,5.655,1885,2932,2407,25.0,138,4263,0,9,9,,1047,2350,2.262,3.3930000000000002,hf_farinotti,94.84209142396543
24.24461474653282,-1.4534249563699826,-21.10021180134803,RGI60-01.16196,G221026E60812N,-138.974,60.812,5,1.406,2345,2965,2614,30.0,31,2608,0,9,9,,620,2550,0.5624,0.8435999999999999,hf_farinotti,36.922006453237195
21.308477053080836,-2.93520942408377,-23.02139429280751,RGI60-01.16197,G221042E60803N,-138.958,60.803,5,2.098,1936,2883,2426,24.0,55,3394,0,9,9,,947,2350,0.8392,1.2588,hf_farinotti,63.62418167780888
56.71254605370488,-7.1324171029668415,49.61759183262852,RGI60-01.16198,G220578E60873N,-139.422,60.873,5,324.131,1294,3690,2437,13.0,21,38253,0,9,9,Kluane Glacier,2396,2300,129.6524,194.47859999999997,hf_farinotti,454.32160967089993
16.79413414497829,-4.771487783595114,-21.10021180134803,RGI60-01.16199,G220809E60806N,-139.191,60.806,5,5.54,1677,3099,2452,30.0,49,5527,0,9,9,,1422,2350,2.216,3.324,hf_farinotti,106.6572565381639
52.26904397965684,-9.55715532286213,-20.847880707451914,RGI60-01.16201,G220886E60666N,-139.114,60.666,5,1053.721,752,3597,2281,11.0,31,81627,0,9,9,Kaskawulsh Glacier,2845,2100,421.4884,632.2325999999999,hf_farinotti,619.4256589932809
17.197253068588413,-2.786321989528796,21.798621144270015,RGI60-01.16220,G221092E60794N,-138.908,60.794,5,1.413,1957,2739,2396,27.0,1,1852,0,9,9,,782,2350,0.5652,0.8478,hf_farinotti,43.156693701472165
32.930566743792525,-2.0915139616055844,20.849514208735155,RGI60-01.16223,G220967E60811N,-139.033218384,60.810821533,5,1.299,2205,2863,2568,33.0,203,2270,0,9,9,,658,2500,0.5196,0.7794,hf_farinotti,59.62147731407013
21.150891721028565,-4.799847294938918,-27.760360278298595,RGI60-01.16224,G220763E60789N,-139.237,60.789,5,5.264,1573,2854,2321,18.0,93,6163,0,9,9,,1281,2250,2.1056000000000004,3.1584,hf_farinotti,111.5106442656269
59.81201141881229,-1.467604712041885,27.339119410029944,RGI60-01.16227,G221166E60817N,-138.834,60.817,5,2.034,2093,2662,2366,26.0,21,2771,0,9,9,,569,2300,0.8136,1.2204,hf_farinotti,73.4948258599804
12.846135062855305,-3.2400741710296685,-51.598351728140685,RGI60-01.16231,G221153E60889N,-138.846618652,60.889411926,5,1.012,2493,3304,3004,31.0,211,1334,0,9,9,,811,2950,0.40480000000000005,0.6072,hf_farinotti,49.14272731425286
29.075739088163257,-1.9284467713787086,76.95544884813263,RGI60-01.16232,G221125E60884N,-138.875,60.884,5,1.211,2228,3007,2580,28.0,122,1274,0,9,9,,779,2500,0.48440000000000005,0.7266,hf_farinotti,54.55391113294166
30.61324637075225,-1.5526832460732984,27.339119410029944,RGI60-01.16236,G221156E60962N,-138.844,60.962,5,1.17,2031,2818,2356,26.0,12,1863,0,9,9,,787,2250,0.46799999999999997,0.702,hf_farinotti,42.08643557340525
12.552263143631894,-4.197207678883071,-25.06408942991686,RGI60-01.16239,G221094E60933N,-138.906,60.933,5,1.171,1958,3294,2717,43.0,20,1981,0,9,9,,1336,2550,0.46840000000000004,0.7026,hf_farinotti,43.26096164004278
30.23188789093808,-1.2903577661431065,-24.636225304812815,RGI60-01.16241,G221115E60824N,-138.885,60.824,5,1.217,2068,2555,2284,23.0,28,3167,0,9,9,,487,2250,0.48680000000000007,0.7302000000000001,hf_farinotti,47.22575995826975
16.683277223736056,-3.282613438045375,76.95544884813263,RGI60-01.16243,G221002E60975N,-138.998,60.975,5,1.841,1987,2812,2498,28.0,353,3013,0,9,9,,825,2450,0.7364,1.1046,hf_farinotti,60.820923299819256
29.453676687599703,-2.162412739965096,-21.020489056016153,RGI60-01.16246,G221080E60939N,-138.92,60.939,5,1.295,1945,2874,2331,36.0,338,1412,0,9,9,,929,2250,0.518,0.7769999999999999,hf_farinotti,38.60016139381697
18.06243077705207,-2.368019197207679,27.339119410029944,RGI60-01.16248,G220894E61055N,-139.106,61.055,5,1.376,2016,2713,2400,26.0,359,1797,0,9,9,,697,2350,0.5504,0.8255999999999999,hf_farinotti,50.02056139116264
30.20929032435871,-2.467277486910995,-2355.321213031299,RGI60-01.16250,G220945E61081N,-139.05480957,61.080924988,5,4.143,1802,2830,2266,22.0,341,5234,0,9,9,,1028,2150,1.6572,2.4858,hf_farinotti,102.93118126375143
40.048925028035654,-1.5952225130890052,24.91787011830534,RGI60-01.16251,G220970E61084N,-139.03,61.084,5,2.092,1875,2736,2190,21.0,74,3365,0,9,9,,861,2100,0.8368000000000001,1.2552,hf_farinotti,68.85442688727976
21.86597951384827,-2.743782722513089,76.95544884813263,RGI60-01.16254,G220972E61004N,-139.028,61.004,5,1.735,2013,2898,2466,28.0,354,2594,0,9,9,,885,2400,0.6940000000000001,1.041,hf_farinotti,60.285947481087035
29.416505936886818,-4.119219022687609,22.835626252695253,RGI60-01.16257,G220402E61052N,-139.598,61.052,5,26.905,1819,3247,2483,20.0,24,9165,0,9,9,,1428,2400,10.762,16.143,hf_farinotti,159.69626681319338
28.816861173305888,-2.5523560209424083,-24.636225304812815,RGI60-01.16259,G220203E61078N,-139.797,61.078,5,3.914,2290,3467,2778,23.0,121,3818,0,9,9,,1177,2650,1.5656,2.3484,hf_farinotti,72.32831023080034
21.599503205139143,-1.8575479930191972,27.339119410029944,RGI60-01.16260,G220173E61071N,-139.827,61.071,5,1.53,2538,3460,2898,26.0,143,2444,0,9,9,,922,2800,0.6120000000000001,0.9179999999999999,hf_farinotti,51.7622994926144
10.502997283612217,-3.0770069808027922,-21.10021180134803,RGI60-01.16261,G220149E61058N,-139.85067749,61.05789566,5,1.047,2366,3247,2901,30.0,73,2150,0,9,9,,881,2800,0.4188,0.6282,hf_farinotti,42.7183811310398
25.523956891980962,-9.266470331588133,22.835626252695253,RGI60-01.16262,G220030E61076N,-139.97,61.076,5,145.592,1293,4514,2767,20.0,19,33356,0,9,9,Spring Glacier,3221,2600,58.23680000000001,87.35520000000001,hf_farinotti,339.8234016357061
19.368080719814344,-2.6019851657940665,-2355.321213031299,RGI60-01.16263,G220147E61029N,-139.853,61.029,5,1.192,2433,3211,2874,22.0,99,2195,0,9,9,,778,2800,0.4768,0.7152,hf_farinotti,46.58914830375158
23.832186349939324,-4.594240837696335,-2355.321213031299,RGI60-01.16264,G220471E60996N,-139.528717041,60.995704651,5,21.878,1652,3119,2395,22.0,44,11132,0,9,9,,1467,2300,8.7512,13.1268,hf_farinotti,159.9916518705539
26.900872032512055,-1.5243237347294938,-157.51719580125183,RGI60-01.16265,G220598E60982N,-139.402,60.982,5,1.009,1885,2520,2165,25.0,70,2339,0,9,9,,635,2100,0.40359999999999996,0.6053999999999999,hf_farinotti,43.5802903090449
51.918258607217595,-1.0351221640488657,21.798621144270015,RGI60-01.16274,G220871E61065N,-139.128997803,61.065307617,5,1.159,2254,2642,2428,27.0,12,2046,0,9,9,,388,2400,0.4636,0.6954,hf_farinotti,51.41655394522248
37.54796363387874,-1.4534249563699826,-72.41207491556126,RGI60-01.16275,G220747E61066N,-139.253,61.066,5,1.409,2095,2508,2347,16.0,9,1442,0,9,9,,413,2300,0.5636,0.8454,hf_farinotti,40.21572820396504
48.31164399468457,-1.3967059336823735,32.05915172849031,RGI60-01.16280,G220726E61100N,-139.274,61.1,5,1.1,2053,2493,2313,15.0,336,1818,0,9,9,,440,2250,0.44000000000000006,0.66,hf_farinotti,45.631071294967235
29.592599934687367,-2.1482329842931938,-24.636225304812815,RGI60-01.16281,G220443E61106N,-139.557,61.106,5,3.606,1897,2986,2321,23.0,38,3465,0,9,9,,1089,2200,1.4424000000000001,2.1635999999999997,hf_farinotti,77.70066400254824
7.001421195881366,-4.027050610820244,-48.68874436072118,RGI60-01.16283,G220290E61162N,-139.71,61.162,5,1.039,1832,2886,2519,35.0,331,2368,0,9,9,,1054,2400,0.41559999999999997,0.6234,hf_farinotti,39.74767813283399
18.96366349697743,-2.679973821989529,76.95544884813263,RGI60-01.16286,G220352E61183N,-139.648,61.183,5,2.834,2022,3003,2475,28.0,44,3961,0,9,9,,981,2400,1.1336000000000002,1.7004,hf_farinotti,61.97317512727986
18.99407928482623,-2.2971204188481673,76.95544884813263,RGI60-01.16287,G220569E61261N,-139.431,61.261,5,1.104,2026,2730,2397,28.0,22,1515,0,9,9,,704,2350,0.44160000000000005,0.6624,hf_farinotti,35.333776553276586
18.31126052773396,-4.331915357766143,22.835626252695253,RGI60-01.16288,G220594E61245N,-139.406,61.245,5,2.281,1989,3000,2691,20.0,228,3480,0,9,9,,1011,2600,0.9124000000000001,1.3686,hf_farinotti,62.52444580553755
14.819033991598548,-2.963568935427574,37.806796885208605,RGI60-01.16289,G220644E61235N,-139.356,61.235,5,1.061,1982,2883,2499,32.0,25,1787,0,9,9,,901,2400,0.4244,0.6365999999999999,hf_farinotti,35.912316204990276
