RGIId,Name,Area,hf,bt,tau,feq,Zmin,Zmax,Zela,Lmax,linear_feq,etcw_feq,gwi_feq
RGI60-01.17534,,1.482,61.74813228344674,-2.3892888307155324,25.843728681791358,0.6808568169597317,1913,2580,2250,2536,0.6852823909391783,0.3696213569256744,0.3838885428995308
RGI60-01.17548,,1.167,34.227289398350344,-2.056064572425829,16.64699146971225,0.7940513710010833,1960,2715,2250,1497,0.7969470326836483,0.524924658072109,0.5580413509048077
RGI60-01.17557,,1.081,33.31450146266536,-3.006108202443281,11.082269572195791,0.8628924758088302,1626,2628,2050,1934,0.8648207329806399,0.6695988681399214,0.6976917070007306
RGI60-01.17561,,2.918,119.4404969019345,-1.6094022687609075,74.21419692286922,0.2552885851556483,2223,2679,2450,2844,0.2606408519578538,0.12678611720595762,0.08884868521335147
RGI60-01.17565,,1.084,67.32943278228139,-1.4179755671902268,47.48278767291968,0.44368169714189554,2100,2528,2300,1883,0.4498919298758112,0.21490706428299122,0.18183479479158607
RGI60-01.17566,Logan Glacier,1177.246,489.6138703966364,-9.36572862129145,52.27717887144194,0.4012703639939665,779,5924,2100,91238,0.40748000581466504,0.1945686803949411,0.15777090521964388
RGI60-01.17569,Chitistone Glacier,41.542,217.06024605798467,-5.721531413612565,37.93743848745789,0.5401368916404024,1093,3172,1900,15139,0.5459577326650222,0.2654691415703241,0.24687361724394108
RGI60-01.17594,,18.047,116.4206686323261,-6.267452006980803,18.575438392293172,0.770207299120136,1266,2897,2150,13241,0.7734363262372211,0.4838403743324767,0.5152822117414322
RGI60-01.17602,,1.024,54.044353240684934,-2.155322862129145,25.074829479281348,0.6902304317882096,2346,3046,2650,1944,0.6945374273731731,0.37915077993221086,0.3956916764310859
RGI60-01.17603,,2.089,61.800509938184845,-2.6019851657940665,23.75129218668114,0.7064263918174664,2233,3140,2600,2741,0.710523555334836,0.39678277132182127,0.41710079611264284
RGI60-01.17614,Chitina Glacier,925.341,231.44776019672938,-12.1875,18.990585452039333,0.7650769867001114,631,5221,2350,73765,0.7683775087889695,0.4756486081979162,0.5065170856215877
RGI60-01.17616,,6.276,77.11271490665767,-3.4385907504363002,22.4256739179774,0.7227089735220706,1765,3113,2250,6708,0.7265897172681021,0.4161585774295572,0.43999462846708626
RGI60-01.17618,,5.201,89.30078793670998,-4.154668411867365,21.494083061269546,0.7341793345487874,1564,3116,2150,5284,0.7379049331957238,0.4309027908115747,0.4569898145857951
RGI60-01.17619,,24.438,106.16392220046724,-5.218150087260035,20.345126227714957,0.7483490649245518,1364,3296,2100,12041,0.7518804198542417,0.45047378021888385,0.4790135267393466
RGI60-01.17621,,7.058,123.9361275565423,-2.5098167539267013,49.380548345866146,0.42640312636104416,1596,3619,1950,7633,0.4326257413243992,0.20653764562782115,0.1717542218186534
RGI60-01.17623,,4.42,75.76416864662902,-3.2613438045375216,23.23096649338779,0.7128112272646312,1840,3134,2300,3994,0.7168241552187798,0.40417302606471606,0.4259097980384956
RGI60-01.17624,,1.203,43.50623212765325,-3.0840968586387434,14.106636114812556,0.825476008315803,2015,3093,2450,2329,0.8279304500261566,0.5866070377136996,0.6191958510079071
RGI60-01.17637,,3.807,108.24470185204781,-1.8575479930191972,58.27289645211828,0.35390808898856635,938,1567,1200,4436,0.35998688661649897,0.1724345736197888,0.13333747621555275
RGI60-01.17659,,2.503,86.03605518904324,-1.2407286212914486,69.343169580057,0.28163057344098164,575,1083,750,2176,0.287239455104443,0.1390152857858467,0.10001166419588516
RGI60-01.17663,,1.461,92.03250424500905,-0.9216841186736474,99.85254425067964,0.156979003524706,1220,1736,1350,2244,0.16095219238249017,0.0802357889757684,0.05088894628647493
RGI60-01.17665,,1.192,63.93252455581613,-2.68706369982548,23.792708955864512,0.7059185631373678,271,948,650,2191,0.7100224069609016,0.39620604705130186,0.41640930098271406
RGI60-01.17672,,1.244,41.10852462079654,-1.6164921465968587,25.430698631812593,0.6858884752098442,1122,1604,1350,1197,0.6902508887099484,0.37467835545997574,0.39017237781852426
RGI60-01.17681,,7.526,95.09507364461932,-3.1408158813263527,30.27718823316096,0.6275378977887413,857,2071,1300,5427,0.6325878263485792,0.3230882246171593,0.32403291421875197
RGI60-01.17697,,1.018,61.34917517311081,-0.5104712041884817,120.1814611083504,0.11090712956304616,1228,1816,1300,2070,0.11398329500421242,0.05767196154604474,0.03480169319694596
RGI60-01.17711,,2.401,95.63581517685903,-1.0422120418848166,91.76233946011969,0.18194819374756002,853,1295,1000,2518,0.18633756261630702,0.09223700163826688,0.06003199545923673
RGI60-01.17712,,1.399,76.44920908215,-1.0422120418848166,73.3528360926375,0.25972894111251116,903,1320,1050,1590,0.2651278945708908,0.12885241649124393,0.09069769390815292
RGI60-01.17713,,1.375,49.09427977153891,-2.2333115183246073,21.982728055944747,0.7281603894744236,635,1456,950,1780,0.7319677007210964,0.4230479673703265,0.4479804065563859
RGI60-01.17720,,2.409,88.91968300616567,-0.7089877835951134,125.41779289238876,0.10194032850365436,1100,1569,1200,2825,0.104821418224996,0.05320826794376473,0.03178247141918169
RGI60-01.17726,,4.334,94.44173277750541,-1.425065445026178,66.27185657131034,0.299861492367536,1099,1798,1300,3948,0.3056196647003327,0.14744773991381158,0.10802390698264458
RGI60-01.17732,,1.139,78.05435335761209,-0.7586169284467714,102.89033955177392,0.14872319080051843,1093,1399,1200,1683,0.15254823677644308,0.0762347729104011,0.047933398974398356
RGI60-01.17748,,7.195,156.23975321942248,-1.9851657940663177,78.70362953382777,0.23355436050406536,920,1741,1200,4563,0.23865987619196813,0.11663756276760531,0.07997980990329293
RGI60-01.17761,Tustumena Glacier,307.536,457.4138876483962,-7.323843804537522,62.45544004706972,0.3244125432257655,67,1915,1100,34088,0.33034042846092093,0.1587894863505162,0.11921783574643094
RGI60-01.17763,,1.124,53.039961017467775,-0.8082460732984293,65.6235307163488,0.3038802445879034,1136,1779,1250,1656,0.30966916793778276,0.14930502936889284,0.10982373782083885
RGI60-01.17767,,2.628,125.06764728994163,-1.793739092495637,69.72454790843327,0.27945716262566517,1047,1650,1300,3415,0.28504535039861006,0.13800782777266812,0.09907224861647315
RGI60-01.17769,,2.267,63.26765962541019,-3.1337260034904015,20.189276138035524,0.7502726673944752,358,1385,800,2988,0.7537777135478559,0.4532520090835868,0.48209283897873423
RGI60-01.17771,,24.315,188.786814779222,-5.700261780104712,33.11897278790485,0.5942718705970089,46,1365,850,9681,0.5996561109236861,0.2991018953617569,0.29204631327442254
RGI60-01.17774,Skilak Glacier,171.454,480.84984349437894,-7.210405759162303,66.6883195697219,0.2973118804181269,133,1820,1150,32366,0.3030512955366789,0.14626990088821826,0.10688873985195241
RGI60-01.17779,,1.66,85.03307247189473,-1.6448516579406631,51.696499232250055,0.40618912249395955,918,1517,1150,2326,0.4124047474115093,0.19689547850194758,0.16044785076915316
RGI60-01.17780,,3.404,72.32502783437583,-1.637761780104712,44.16089611625426,0.47547286271116107,919,1544,1150,2643,0.4816135879749777,0.23071823212701614,0.201497475437441
RGI60-01.17782,Harris Glacier,98.233,546.671902459752,-4.863656195462478,112.39937209578396,0.1261941265560902,364,1658,1050,28886,0.12958740245743736,0.06522506393398202,0.040031521224153335
RGI60-01.17784,Lowell Glacier,14.773,105.19769187979888,-4.785667539267016,21.981821975019855,0.7281715454868577,425,1621,1100,7689,0.7319789047571776,0.4230623629621469,0.4479969793495202
RGI60-01.17791,,1.834,71.35325611241362,-3.5236692844677138,20.24970289548392,0.7495268031349096,653,1462,1150,2533,0.7530421434748145,0.4521712813395765,0.48089632900802626
RGI60-01.17795,,6.899,126.58717907907844,-1.7015706806282722,74.39431139724303,0.2543714643122662,760,1639,1000,5274,0.259714492356881,0.12635939669888774,0.08846852370737496
RGI60-01.17797,,2.249,63.972832241374014,-1.850458115183246,34.571348422571,0.5776264844455918,839,1497,1100,2372,0.5831605846780006,0.28815754034190244,0.2773285687122762
RGI60-01.17798,,3.719,104.81275562590169,-1.7653795811518325,59.37122913674802,0.3458899244099032,651,1379,900,3769,0.3519338175211937,0.1687200560929835,0.12942226273579255
RGI60-01.17802,,1.4,48.04442975846809,-2.7792321116928447,17.286943957050056,0.7861370011333291,458,1179,850,2644,0.7891435673804005,0.5107333282618702,0.5434835189374039
RGI60-01.17803,Bear Glacier,198.091,474.0715877112332,-7.4231020942408374,63.86434966037155,0.31509525639524494,3,1749,1050,36600,0.3209633787936765,0.1544856789021127,0.11491285092221581
RGI60-01.17804,Skee Glacier,3.297,67.26357300226019,-2.013525305410122,33.40587417577039,0.5909631914547311,566,1265,850,2914,0.5963785874720287,0.29687670255549375,0.2890569061917012
RGI60-01.17808,Addison Glacier,1.225,48.26536725837591,-2.0277050610820244,23.80295250267834,0.7057929718906722,714,1346,1000,1287,0.7098983019362515,0.3960635939973341,0.41623844391351095
RGI60-01.17809,Pedersen Glacier,31.634,207.0999913540757,-5.367037521815009,38.587393978948604,0.5330891880590959,43,1634,800,11409,0.5389553309409959,0.2614521074020255,0.24152202364414294
RGI60-01.17816,,1.215,98.95440293150455,-2.0773342059336826,47.63528307041395,0.44226945114295246,457,911,750,1883,0.44848084639731284,0.21421758333082747,0.18099555202890294
RGI60-01.17817,,2.626,87.84364501376025,-4.43826352530541,19.792345477664146,0.7551732208798587,224,1251,850,3494,0.7586104836324992,0.4604648677605262,0.49003514583690505
RGI60-01.17818,,5.463,85.53243996690863,-4.693499127399651,18.223597713609536,0.774556224006968,38,1265,700,3878,0.7777243631709005,0.4909621267325448,0.522833755783237
RGI60-01.17820,,1.994,57.32536541430119,-3.9774214659685865,14.412695738881483,0.8216896561455768,489,1282,1050,2002,0.8241973838454172,0.578741663627657,0.611562868045474
RGI60-01.17823,,1.114,58.86438966579076,-2.318390052356021,25.39020110355068,0.6863822831693314,373,1131,700,2329,0.6907382557876044,0.375181776736313,0.39079547730643993
RGI60-01.17825,,1.415,43.23084971664004,-2.6161649214659684,16.524512412014005,0.7955662202767037,231,1070,600,2230,0.7984408039604293,0.5277039701357747,0.5608683817421307
RGI60-01.17830,,4.633,65.25813929888523,-3.920702443280977,16.644501908253716,0.7940821620884497,97,1311,650,3979,0.7969772801393383,0.5249809027751868,0.5580986380121684
RGI60-01.17832,,1.988,63.97377594342088,-1.0776614310645725,59.36352002523103,0.34594551547102886,248,1255,400,3688,0.3519889596966924,0.16874538657675345,0.1294490398141927
RGI60-01.17838,,5.396,89.00183613690334,-2.7225130890052354,32.691059042593345,0.5992247971988981,66,1403,450,6030,0.6045627564326661,0.3024830310193134,0.2965832912897519
RGI60-01.17841,,5.001,76.46879510568691,-4.587150959860384,16.670215516084593,0.7937641350004143,103,1503,750,4321,0.796663675391822,0.524399890953119,0.5575067160603605
RGI60-01.17845,,9.831,113.53242484907992,-5.154341186736475,22.026563771375827,0.7276206896418456,673,1818,1400,3764,0.7314347465792884,0.42235626367797224,0.44718228588604453
RGI60-01.17849,,4.905,98.46378728543536,-7.727966841186737,12.741227972235304,0.842368247658688,10,1756,1100,4981,0.8445852085677567,0.6229906889450388,0.6540111719371174
RGI60-01.17851,,2.777,59.522438809004214,-4.93455497382199,12.062372214875124,0.8507668688629225,204,1573,900,2704,0.8528657286969086,0.6417850177937767,0.6717283390572217
RGI60-01.17852,,14.597,97.50937678201105,-2.800501745200698,34.81853812414712,0.574820102971131,55,1600,450,7008,0.5803774695844649,0.28637066613695683,0.2749239224078828
RGI60-01.17855,,3.687,58.00203629443431,-1.9284467713787086,30.077074024172724,0.6299112278999992,28,1350,300,4806,0.6349346970708677,0.32492527190292836,0.32645838799471516
RGI60-01.17861,,2.882,138.4977272824254,-0.9784031413612565,141.5548677508669,0.0795884028400462,512,859,650,2635,0.08194986522994493,0.04196318807691898,0.02440857154891812
RGI60-01.17863,,3.239,106.30430103495162,-2.75087260034904,38.6438474182568,0.5324801221852604,62,1025,450,3909,0.5383510677552167,0.2611086463782343,0.24106491587016562
RGI60-01.17870,,1.061,41.67206113250261,-1.7299301919720769,24.088868629431524,0.7022890075723411,406,1049,650,1713,0.7064399762078516,0.39213018743547945,0.41150560138271336
RGI60-01.17878,,1.636,115.32847076850854,-2.119873472949389,54.403468999520776,0.3837654352480152,901,1535,1200,2192,0.3899431463538935,0.18633902361869828,0.14846630648557851
RGI60-01.17880,Dinglestadt Glacier,74.85,351.73290393238204,-4.835296684118673,72.74277607155604,0.2629289762509056,268,1830,950,19450,0.26836024945889597,0.13033990655129138,0.09203815458427096
RGI60-01.17883,,3.859,77.36976195187967,-2.68706369982548,28.79342307996074,0.6452189087581414,421,1239,800,3155,0.6500724789959029,0.3372465174097593,0.34260605704637775
RGI60-01.17884,,2.469,91.92009805590985,-3.4102312390924956,26.954212665171326,0.6673743467998424,319,1363,800,4536,0.6719662224051275,0.3566995668447657,0.36762543097010847
RGI60-01.17889,Split Glacier,12.422,239.23909960401127,-4.892015706806283,48.90399253443869,0.43068140912966707,260,1320,950,7077,0.4369027582889904,0.20859793108079178,0.17421322430523972
RGI60-01.17890,,7.522,127.33188683645683,-4.048320244328098,31.453017338451737,0.6136704873372667,379,1399,950,5768,0.6188654263790089,0.31270750302376943,0.3102549527022102
RGI60-01.17891,,1.039,57.169891225503896,-1.4037958115183247,40.72521855131466,0.5103783704720346,752,1381,950,1902,0.5163744430020955,0.24893510010445774,0.22499272531936132
RGI60-01.17892,,2.158,121.84966738097908,-2.1482329842931938,56.720880962113036,0.36557912504454226,597,1274,900,3109,0.3717039806169378,0.17785477475528289,0.13914562011257975
RGI60-01.17893,,5.361,131.58243287302503,-2.0915139616055844,62.91252905240644,0.32135652109194673,605,1295,900,4531,0.3272650152730746,0.1573775245320912,0.11779785579968399
RGI60-01.17894,,4.601,175.2659182364428,-2.43891797556719,71.86216182431608,0.26763030100424406,606,1401,950,4734,0.2731093696143264,0.13252429681874867,0.09402025883659011
RGI60-01.17895,,4.785,144.33548905544995,-1.7015706806282722,84.8248566448952,0.20739729534616466,760,1368,1000,3711,0.21216417528738374,0.10433114525973429,0.06968354302650925
RGI60-01.17899,Kachemak Glacier,20.755,265.2538321287691,-2.6303446771378707,100.84375421756397,0.15422313687307837,579,1519,950,7635,0.15814752738356744,0.0789021557175594,0.049898726010698044
RGI60-01.17900,,1.103,88.4724693764736,-1.6873909249563699,52.431519020265675,0.3999730229493098,912,1345,1150,2080,0.40618058839800364,0.19395595228932397,0.1570694532437005
RGI60-01.17902,,9.404,170.95814949842824,-2.9919284467713787,57.13978543935801,0.3623892528913213,628,1529,1050,7025,0.3685030245075766,0.17637209372170917,0.13754523592403262
RGI60-01.17905,,2.656,87.65675202891535,-1.8079188481675392,48.484893067939424,0.43447747421810234,1095,1819,1350,3543,0.4406962661177298,0.21043210570238832,0.17641506917238062
RGI60-01.17910,,19.445,212.969561583021,-3.218804537521815,66.16417962023506,0.30052474255345574,646,1860,1100,9380,0.30628852452654576,0.1477545767861629,0.10832021196434283
RGI60-01.17911,,3.908,108.45662296641433,-1.7086605584642234,63.47464534670198,0.31764217734128114,1009,1795,1250,3535,0.3235270525038618,0.15566199766863348,0.11608254475014144
RGI60-01.17913,,1.04,44.98552490308843,-1.0634816753926701,42.30023510887331,0.49412661663771473,1350,1874,1500,1330,0.5001991182948423,0.2403202727913048,0.2137843791422072
RGI60-01.17914,,1.037,49.687761949590374,-0.99967277486911,49.704026356120515,0.4235222514840008,1309,1950,1450,1706,0.42974462917468376,0.20515415553157107,0.17011160131088263
RGI60-01.17915,Chernof Glacier,55.97,426.9119738421247,-5.920047993019197,72.11292448060064,0.2662815841765244,265,1882,1100,17629,0.2717460659801641,0.13189725076696657,0.09344986906706527
RGI60-01.17917,Truuli Glacier,11.242,200.8273021084356,-4.572971204188482,43.91615279022391,0.4778921886067245,655,1938,1300,8610,0.4840248606369389,0.23194806792516445,0.2030579191774929
RGI60-01.17919,,6.594,70.7281890062427,-1.5668630017452008,45.13999560106043,0.46589944992836685,1029,1703,1250,4802,0.47206638683852953,0.22589078265462323,0.19541436118215524
RGI60-01.17920,Indian Glacier,18.199,248.0189281776716,-3.6087478184991273,68.72714322299814,0.285182651858098,791,1810,1300,6992,0.290822194382184,0.14065964033541808,0.10155365731077823
RGI60-01.17921,,1.021,75.87813908642897,-0.6948080279232112,109.20734366473796,0.13324020879563625,1152,1626,1250,1500,0.13677287949252978,0.06868333965811937,0.04247759060615952
