case,RGIId,Name,Area,bt,hf,tau,feq,feq_linear,feq_gwi,feq_etcw,Zmin,Zmax,Zela,Lmax,aar,hyps_ela,hyps_aar
0.6,RGI60-01.16526,,1.77,-1.793739092495637,57.77609612380481,32.20986617592232,0.6048194574603715,0.6101040827841849,0.30092143790511267,0.3059605388740973,947,1706,1200.0,2873,,,
0.6,RGI60-01.16530,,6.265,-4.395724258289703,88.81540163771128,20.204952908549306,0.7500791600875951,0.7535869622418631,0.48158718263310113,0.45291978037545255,380,2245,1000.0,7798,,,
0.6,RGI60-01.16533,,1.437,-2.8430410122164047,62.95693869148623,22.144224589432028,0.7261722821251059,0.7300063339387175,0.4447661180449028,0.42042406523342074,999,1821,1400.0,2481,,,
0.6,RGI60-01.16534,,9.794,-4.991273996509599,158.09157297461599,31.673591368690545,0.6110846515271334,0.6163058695754128,0.3069131694634896,0.310440189075008,596,2239,1300.0,8557,,,
0.6,RGI60-01.16535,,1.357,-2.6657940663176265,66.64322217241293,24.99938874290842,0.6911516350195049,0.6954466638057955,0.3964383007256227,0.3799538514443691,1174,1776,1550.0,2041,,,
0.6,RGI60-01.16536,,1.335,-2.93520942408377,53.886431868828474,18.35863275263543,0.7728870311139497,0.7760783515691903,0.5197956680910679,0.4881814248381742,1086,1766,1500.0,2119,,,
0.6,RGI60-01.16537,,1.49,-2.2971204188481673,69.18718987949636,30.119095765205255,0.6294125494037989,0.6344418278314632,0.3251986729502879,0.32420312905642223,1276,1888,1600.0,2151,,,
0.6,RGI60-01.16540,,3.318,-2.7225130890052354,69.5144889155797,25.53320650553024,0.6846388983536809,0.6890165666762198,0.3881334761381096,0.37323488700810364,916,1827,1300.0,3350,,,
0.6,RGI60-01.16543,,1.82,-2.013525305410122,74.21362631601453,36.85755829172379,0.5519875873764531,0.5577252825740733,0.25498039010726714,0.2717850894286677,966,1660,1250.0,2648,,,
0.6,RGI60-01.16544,,20.467,-3.3464223385689356,131.06045865388708,39.16435087805856,0.5268880114024835,0.5327935073429975,0.23563896733986833,0.25728569156070363,928,1980,1400.0,8399,,,
0.6,RGI60-01.16545,Lowell Glacier,582.83,-6.912630890052356,483.7369959115379,69.97871050914365,0.27801953099661697,0.28359517885086355,0.09670481350853036,0.1361607074645019,475,4124,1450.0,66222,,,
0.6,RGI60-01.16546,,1.889,-1.9355366492146597,71.23544509291955,36.803976365843134,0.5525800844127006,0.5583135567866234,0.25545459615985777,0.2721387233589614,1227,1892,1500.0,2409,,,
0.6,RGI60-01.16553,,4.712,-2.580715532286213,99.16064459201608,38.423702012662865,0.5348580288503286,0.540713868492122,0.24162746229711068,0.261794266281821,1136,1978,1500.0,3703,,,
0.6,RGI60-01.16555,,3.805,-2.3821989528795813,113.92327009233426,47.82273535744142,0.4405391728863097,0.44675283363633767,0.17838043390750657,0.2124192097000995,1264,1861,1600.0,3024,,,
0.6,RGI60-01.16556,,12.206,-2.4105584642233855,129.83574017484048,53.86126995126415,0.3881540520096459,0.3943414593428809,0.14905322562622936,0.18731874213346367,1910,2956,2250.0,8041,,,
0.6,RGI60-01.16557,,4.4,-2.0915139616055844,101.99124826268789,48.76431624888254,0.4319430571589971,0.43816435602141507,0.17332768334981333,0.20822923156636847,1505,2282,1800.0,4043,,,
0.6,RGI60-01.16558,Dusty Glacier,343.098,-6.657395287958115,465.360597236143,69.90130180160496,0.2784564704973307,0.28403681456388297,0.09689253101517165,0.13636352802143759,761,3678,1700.0,66229,,,
0.6,RGI60-01.16559,,1.072,-1.9284467713787086,44.60613052804318,23.130599812279407,0.7140438045727177,0.718039948567398,0.4273019984909808,0.40552046692893173,1378,2076,1650.0,1606,,,
0.6,RGI60-01.16574,,2.942,-2.4176483420593367,76.94026345942108,31.824422981997404,0.6093193796625362,0.6145591764739201,0.30521221339815324,0.30916739282855427,1209,1958,1550.0,3101,,,
0.6,RGI60-01.16589,,1.957,-2.7012434554973823,74.45307247038022,27.562518409386062,0.6600205149826192,0.6647010550932143,0.358504403684447,0.34977021242065043,1319,1993,1700.0,2832,,,
0.6,RGI60-01.16603,,1.965,-1.9497164048865618,78.24969589953051,40.13388598639976,0.516586537591026,0.522550616369596,0.2280972564108161,0.2515749542530286,1425,2076,1700.0,3041,,,
0.6,RGI60-01.16604,,1.295,-2.7225130890052354,65.54694627908607,24.075897575587387,0.7024479059331649,0.7065966268286368,0.4113348822948675,0.3921735731276912,1316,1930,1700.0,2043,,,
0.6,RGI60-01.16606,,4.822,-3.587478184991274,97.09534538317129,27.065069214743524,0.6660324251676317,0.670641154322103,0.3654924381653459,0.3552370612924126,1194,2086,1700.0,4976,,,
0.6,RGI60-01.16608,,2.338,-2.325479930191972,93.08167699200449,40.02686747948861,0.5177161888495597,0.5236738093186848,0.22891357617246313,0.2521949406488727,1272,1954,1600.0,2824,,,
0.6,RGI60-01.16609,,6.798,-2.481457242582897,126.57156132070796,51.00694831596706,0.4121077425767339,0.4183272196699414,0.1620407974571148,0.19867783583880336,1300,2067,1650.0,5270,,,
0.6,RGI60-01.16610,,3.614,-2.651614310645724,100.47426824048618,37.89173555034049,0.5406348987349087,0.5464527104441604,0.24605541423066052,0.2651156997608007,1326,2124,1700.0,3478,,,
0.6,RGI60-01.16611,,5.097,-3.8285340314136125,96.32537667033158,25.15985906876353,0.6891924493999214,0.6935127406244564,0.39391867843951583,0.3779084931621014,1160,2122,1700.0,4587,,,
0.6,RGI60-01.16612,,7.791,-2.7012434554973823,128.03987696951003,47.40034694352788,0.4444469053007603,0.45065567169290427,0.18071127967392053,0.21433566376732266,1269,2079,1650.0,5641,,,
0.6,RGI60-01.16613,,4.2,-2.3396596858638743,85.46798418007272,36.53009225934297,0.555615127541296,0.5613263982919767,0.25789699083441187,0.2739589992949092,1320,2143,1650.0,3600,,,
0.6,RGI60-01.16615,,4.363,-1.9780759162303665,103.64653391223077,52.397652214355205,0.4002573380003317,0.40646452240574676,0.15553152247251226,0.1930374263941491,1521,2533,1800.0,4252,,,
0.6,RGI60-01.16643,,1.848,-1.7086605584642234,60.2347873620539,35.252635208127046,0.5699112690447563,0.5755104604478881,0.26971167056021955,0.2827462581301057,1409,1966,1650.0,2761,,,
0.6,RGI60-01.16646,,1.151,-1.2903577661431065,54.89202236875774,42.54015731840837,0.4916878002301937,0.49776946563063196,0.21073004099846732,0.23824371979234335,1568,2046,1750.0,2053,,,
0.6,RGI60-01.16649,,1.026,-0.475021815008726,61.200522531241596,128.83728830457474,0.0965844052255837,0.09934483570599596,0.028996330004554094,0.049789970338851845,1683,1979,1750.0,1230,,,
0.6,RGI60-01.16650,,2.122,-1.5597731239092496,69.22315359361652,44.38027077945988,0.47331321999382436,0.47945930119063657,0.1986289402008618,0.22876138180967592,1430,2071,1650.0,3094,,,
0.6,RGI60-01.16654,,6.864,-2.8359511343804535,88.69245924517932,31.274325629223235,0.61576903796259,0.6209428349355917,0.3114774427318205,0.31386173419806523,1500,2395,1900.0,4693,,,
0.6,RGI60-01.16655,,2.394,-2.637434554973822,66.6279935206809,25.262425334888444,0.6879408355143394,0.6922769650271201,0.39231864919081033,0.37661273604108186,1678,2526,2050.0,2384,,,
0.6,RGI60-01.16660,,1.572,-1.588132635253054,61.555684376437384,38.75978807439409,0.5312308172547218,0.5371099872274725,0.23888508725444904,0.25973226933769,1926,2461,2150.0,1897,,,
0.6,RGI60-01.16665,,1.004,-2.268760907504363,75.33995540799887,33.207534191371806,0.5932494918358422,0.5986437853767275,0.2901809568766386,0.29795565839563054,1630,2076,1950.0,2275,,,
0.6,RGI60-01.16668,,4.349,-1.6448516579406631,83.61880867881366,50.83668686786231,0.41358215946347604,0.4198028681836531,0.1628626540944023,0.1993829353552004,1618,2209,1850.0,3062,,,
0.6,RGI60-01.16669,,3.844,-1.694480802792321,90.59293982943429,53.46353861321233,0.39140590648475065,0.3975997232967343,0.15077748706683092,0.18885165798081682,1761,2437,2000.0,3430,,,
0.6,RGI60-01.16675,,1.823,-1.1840095986038395,76.33252190495045,64.46951274293743,0.31118546723712387,0.31702782343929303,0.11135518569590618,0.15150596554969076,1633,2176,1800.0,2359,,,
0.6,RGI60-01.16680,,2.947,-1.3328970331588132,73.98867867244425,55.50967316440008,0.3749695274029224,0.38112328686773467,0.14218081555769335,0.18112716934593046,1412,1987,1600.0,2709,,,
0.6,RGI60-01.16683,,2.105,-1.907177137870855,64.0119936684749,33.563737944099394,0.5891468561380024,0.5945785565969501,0.286469954639161,0.2951955107660486,1381,1908,1650.0,3284,,,
0.6,RGI60-01.16684,,3.297,-1.2407286212914486,115.01843798095916,92.70233313489526,0.17880421634665442,0.18314391380517878,0.05738461997703831,0.08968168253514824,1775,2361,1950.0,3278,,,
0.6,RGI60-01.16687,,1.24,-1.6306719022687608,65.69636866108603,40.28791357089209,0.5149639474141953,0.5209364799453399,0.22692905109962078,0.25068657210243805,1820,2426,2050.0,1488,,,
0.6,RGI60-01.16690,,2.307,-1.5101439790575917,92.4464239767749,61.21696027584487,0.33285581512234463,0.33883266629528563,0.12140982291767516,0.16153301192273334,1787,2345,2000.0,1894,,,
0.6,RGI60-01.16693,,2.569,-2.1695026178010473,94.97587149665178,43.77771693721988,0.4792652800100048,0.4853936200086417,0.20248650197422885,0.23180465830575814,1844,2806,2150.0,2605,,,
0.6,RGI60-01.16697,,1.087,-0.5175610820244329,50.078258253838136,96.75816052079831,0.16599002594357654,0.17011838664061715,0.05273183434868405,0.0835663638383507,2077,2986,2150.0,1663,,,
0.6,RGI60-01.16705,,1.412,-0.8578752181500873,61.03753390734907,71.1496644453371,0.2715063013194634,0.277022749075087,0.09392566290111153,0.13314311899013115,1429,2074,1550.0,1936,,,
0.6,RGI60-01.16706,,2.427,-1.3967059336823735,53.1701102098584,38.068221038967735,0.538713560912721,0.5445445345094363,0.24457448134005869,0.26400600137067964,1403,2267,1600.0,2713,,,
0.6,RGI60-01.16713,,1.878,-1.942626527050611,66.37729005031585,34.168837461049726,0.5822131711810228,0.5877072226748785,0.2803098908208955,0.29061799235609115,1776,2813,2050.0,2860,,,
0.6,RGI60-01.16718,,1.282,-1.318717277486911,61.9445124260643,46.97330768586911,0.4484300949092229,0.45463319922701756,0.18310953675943892,0.21629732338492025,1764,2730,1950.0,2719,,,
0.6,RGI60-01.16719,,2.681,-1.9213568935427574,81.612342672904,42.47640974312711,0.49233483656218974,0.49841348144582154,0.21116670655357858,0.23858245793043548,1929,2745,2200.0,3422,,,
0.6,RGI60-01.16722,,6.345,-2.7792321116928447,87.3307238734029,31.42260896669379,0.6140273696462264,0.6192188431062647,0.30977187923967686,0.3125822010686546,1058,2138,1450.0,4990,,,
0.6,RGI60-01.16724,,1.823,-2.1269633507853403,54.70566758504645,25.720080021523376,0.6823622397369734,0.6867689619964811,0.38527805292712136,0.37093979652600934,1300,2241,1600.0,2714,,,
0.6,RGI60-01.16726,,2.403,-3.1975349040139616,76.40066917074458,23.893615383161737,0.7046815591185377,0.7088011008996475,0.4143564206945112,0.39467921254207644,1199,2195,1650.0,4182,,,
0.6,RGI60-01.16727,,106.135,-4.3390052356020945,217.50352644133804,50.127509562950905,0.4197790100346984,0.42600252968665103,0.1663462944603353,0.20235425419574882,488,1807,1100.0,27597,,,
0.6,RGI60-01.16728,,3.795,-4.473712914485166,63.16450289125037,14.119033585443946,0.8253226347466658,0.8277793778699545,0.6188555484907171,0.5862828884821194,719,1757,1350.0,3805,,,
0.6,RGI60-01.16729,,1.194,-3.2329842931937174,60.83112174869554,18.815780168422425,0.7672370396029784,0.7705072045772915,0.5100465849202626,0.47903728917492616,1894,2623,2350.0,2130,,,
0.6,RGI60-01.16730,,7.501,-4.835296684118673,70.03473758755236,14.484062129543876,0.8208067690299883,0.8233267652477814,0.6097576702019427,0.5769194952340331,2018,3573,2700.0,4536,,,
0.6,RGI60-01.16731,,2.216,-1.7370200698080278,74.66643166358706,42.98535921455361,0.48718844608821493,0.49328772991634334,0.20771337224680733,0.23589675034691215,2405,3452,2650.0,2792,,,
0.6,RGI60-01.16732,,25.59,-4.076679755671902,137.10165115638748,33.6307140548966,0.5883771642686513,0.593816326402247,0.285779392180733,0.29468227482249026,1775,3037,2350.0,9468,,,
0.6,RGI60-01.16733,,2.482,-2.261671029668412,67.4379843248515,29.817769003628577,0.6329919813946462,0.6379830873793214,0.3289083099511212,0.3270158601939955,2181,3037,2500.0,4028,,,
0.6,RGI60-01.16739,,2.814,-2.4105584642233855,81.13679299752782,33.65891937562602,0.5880531919399576,0.5934955634148649,0.28548926379437867,0.2944666934350552,1910,2992,2250.0,3947,,,
0.6,RGI60-01.16741,,3.914,-1.6306719022687608,58.83914268002616,36.0827598722729,0.5605953267161536,0.5662688750970721,0.2619538472967641,0.2769791527119317,1070,1832,1300.0,3179,,,
0.6,RGI60-01.16743,,1.812,-1.3116273996509598,92.70669855946244,70.6806663112808,0.2740934561204883,0.27963270823814734,0.09502568837307333,0.13434146566405508,1365,1814,1550.0,2272,,,
0.6,RGI60-01.16744,,31.757,-3.466950261780105,281.88171297584614,81.30538129817704,0.22197449194708807,0.22693543804294092,0.07373840722749106,0.11006510623803774,961,2213,1450.0,13193,,,
0.6,RGI60-01.16745,,4.994,-2.2474912739965096,97.9164220629821,43.566986531105066,0.4813618419288578,0.4874825605663595,0.20385913403102537,0.23288249553919307,1183,1937,1500.0,4259,,,
0.6,RGI60-01.16748,,16.31,-3.4173211169284468,181.11604101584018,52.99942113096785,0.3952355356974596,0.40143679324871673,0.1528235595527402,0.19066070110027125,968,2080,1450.0,8619,,,
0.6,RGI60-01.16754,,2.349,-1.793739092495637,115.68620964018756,64.49444633513163,0.31102555192528836,0.3168659627270509,0.11128228384801885,0.15143153770320195,1347,1833,1600.0,2592,,,
0.6,RGI60-01.16755,,3.363,-1.9709860383944153,73.15635729516086,37.1166288700628,0.5491287564317735,0.5548871431002093,0.2527043157861121,0.2700869336393699,1522,2259,1800.0,3356,,,
0.6,RGI60-01.16756,,5.794,-2.6090750436300176,95.88518007732068,36.750640925956354,0.5531702700517265,0.5588997280002895,0.2559278441346867,0.27249164071255627,1182,2419,1550.0,6520,,,
